5K,50K,500K,5M
0.6531785898540936,0.657944472708323,0.6582087603717381,0.6581365031256045
0.09208170259199999,0.0886138668136,0.0888429833343684,0.08901116408068306
0.35919692368599865,0.35680845183339865,0.35240323908763127,0.351655797582396
0.009748541182801116,0.010177123872542437,0.010238714633259878,0.010255436601580733
0.17876066286946696,0.16632319911029816,0.1651713987880009,0.16459979333152044
0.04210565087003338,0.04255952862993462,0.042407269334405966,0.04249314498160218
0.030907057545171913,0.03108436224253521,0.031029782147201562,0.03108861159584492
0.06773509969439456,0.06464242674030678,0.06508029473423578,0.06519608667514022
0.07377475713980013,0.07477954516905559,0.07495386322252903,0.07505051335605828
0.20681539957806153,0.20788677972195255,0.20712904563704346,0.2066665937218944
0.060860788132727196,0.06118728665832061,0.061009239688667664,0.06124516347103357
0.01988872876114118,0.019940881653283428,0.01992276983754003,0.020011936117818038
0.03781650263398661,0.03617816059533117,0.036180468152107466,0.03614115759900012
0.34695960000000003,0.3537874559999999,0.353334325432,0.35334964853279993
0.020249855923521812,0.02049966351379379,0.020512978367070337,0.020456495505995268
0.12946027988284944,0.13176929754899336,0.129688816114962,0.1299189430259008
0.24852046077859954,0.24519819922854927,0.24336721085468818,0.24369654868157617
0.12350188454696483,0.11530677028037707,0.11490334257460218,0.11448443012979696
0.17548129566071632,0.16701350335480014,0.16773322243401223,0.16751550102901322
0.02122017170497497,0.020698799149281567,0.020386271093131732,0.020421643741719925
0.020685864640310195,0.021019426821938973,0.020519023356212678,0.02062262705400942
0.018411680000000003,0.020236097999999994,0.019806896384,0.0197996651616
0.28877982522827955,0.28954749547091496,0.28636385681017523,0.2860872214257684
0.011571134089753727,0.012225421789309127,0.01228553846870041,0.01222686269254584
0.019878129168308105,0.022501368022531887,0.02188484932954023,0.021941084213448554
0.035686800115327835,0.035650025375875326,0.03581040186298854,0.035981816467306554
0.14227855821625104,0.14653027519960737,0.14514692146831892,0.14453203913146856
0.1327863054953707,0.13231338763945072,0.13040658758214985,0.13062562260825508
0.17919467220138754,0.1802386880779098,0.18081318314897385,0.18074731209571876
0.026193390720742938,0.027819080846523046,0.028089894846088106,0.027953323202343186
0.035538534763735044,0.035933738871184874,0.03513820173106535,0.03507980708264317
0.021842201753841668,0.021133506799051977,0.020616813098910686,0.020534539601994382
0.018890068227383226,0.01826649320902206,0.01802963693886389,0.018081418959815906
0.09796688157461834,0.09782426392296117,0.09764525396119454,0.0976770565196754
0.6416470851486779,0.6369094029456647,0.6385266550820291,0.6385928662075886
0.04014762780103799,0.035373795335524615,0.03423494084963685,0.03384770989914346
0.03216636730614835,0.03470471609245824,0.03493158484120617,0.034791805934617975
0.014137596045952366,0.014766874357502825,0.015181850705529557,0.015209422474578772
0.016981535459837917,0.015920933766787715,0.015527895617655371,0.015486729907752609
