5K,50K,500K,5M
0.2454144,0.25038315846406334,0.24965670959037045,0.2499150134645677
0.24699604000000003,0.25134929440000003,0.24946894207200004,0.24994054428479998
0.12539707287137822,0.1255893804798976,0.12526565182784638,0.12503313336464558
0.4964513286526047,0.4943077054904991,0.4956379177784961,0.49514747432207185
0.49920798138030337,0.5012442372071456,0.49841840311836316,0.4975410988437615
0.010092616937191441,0.0101258267206036,0.010243622973296049,0.010239543367544594
0.1252304499150369,0.1233467035634379,0.12380606015164838,0.1235833295790512
0.06352165933926399,0.06302144761258831,0.06253316055094227,0.06257300706739453
0.24892579574760576,0.24941208240580964,0.24994922780210813,0.25002034686483127
0.06253050039808,0.06250554602299768,0.06264486497887699,0.062475825999936056
0.2509632197932974,0.2502668162776525,0.2489884377143394,0.2486918962870458
0.24848415010873698,0.2500239044304373,0.24871679854238044,0.24866684654775356
0.49319999999999997,0.49650000000000005,0.49900961640178804,0.49995582920038417
0.1235038882490956,0.1237193119196443,0.12432720513613348,0.1243458623717416
0.24551296000000003,0.2508903952,0.250350084864,0.25009185146791996
0.1300981985692461,0.12628058791909352,0.12499252630051984,0.12497387872856518
0.25137714021484936,0.25060421960429496,0.2490035357105956,0.24880610739700504
0.06195954719650497,0.06255164961484318,0.06263485782946805,0.06254618606392598
0.12444469447518276,0.12432726825813029,0.12479896322413397,0.12497250256180163
0.015519239275466095,0.015708495037527453,0.015615857269197031,0.01562896717347163
0.25086600000000003,0.2518414255999999,0.250683433728,0.25028047732815994
0.4256110691893276,0.4310628651253705,0.43368460284887267,0.43324742112902054
0.43482673569651653,0.4337011756686799,0.43300480776670514,0.4332172523407202
0.4933668220567609,0.49657992314235105,0.4951316036864755,0.4948532133393144
0.030952279866804794,0.0306407932052464,0.031020830342688425,0.03110706121308205
0.4908,0.4974080490755914,0.5005735766122411,0.5001177014850108
0.06061255153902007,0.06192858784080665,0.06210284823011159,0.06245579453059526
0.5100962706644196,0.4978984379090979,0.49546960627587616,0.4950955673411223
0.4927854204215389,0.5004479132982642,0.5005033964418103,0.5000496127316898
0.1225305744608265,0.1244637118425943,0.12495711806303678,0.12499296257902444
0.1260893932164489,0.12446800769509507,0.1243516906821616,0.1243849977564219
0.1281289476226432,0.12465821204100493,0.12468092748158005,0.12435072845271558
0.251894,0.2502400092,0.24977604096,0.24982952576400003
0.25159379012182126,0.24879049227445063,0.24902805513366533,0.2487725270490811
0.26162696,0.251440774,0.24985482654399999,0.24994629703143997
0.1281515471999999,0.12485915300966402,0.12487835092920709,0.12491017909894794
0.12273462109436321,0.12425722349976727,0.12428662400901698,0.12437850233872222
0.25039980000000006,0.25115131760000003,0.25097289002800005,0.25039385270528
0.1174892820733632,0.1241333794767564,0.12455014833321543,0.12437356143819983
0.03109404254691415,0.03103655558454456,0.031212638641374524,0.03125806249527315
0.06082692544315061,0.061910171236032464,0.06236265215506378,0.06253437768468982
0.4974675072106458,0.49656639720147266,0.49464158432880573,0.49518192284457707
0.12782111999999998,0.1253774088,0.12540836619999998,0.1250369365486
0.4955201135156978,0.49619038160255996,0.49571623384933683,0.49536381187848577
0.9792872317309066,0.9807240538568459,0.9799902049694611,0.9801301627910426
0.0323729509408716,0.031250547274179336,0.031213048126517994,0.031227504386211625
0.12703805005490176,0.12504728177710417,0.12495772976003185,0.12504195847390878
0.49284811512994214,0.4950857048490216,0.49704792672659615,0.4975739658947964
0.12515831439999994,0.12526422630400005,0.12510044162790634,0.12499984852561899
0.12730191103425068,0.12501483431528412,0.12484787635545687,0.12509612851300414
0.25610696,0.2506393692,0.24995295598399997,0.25018873375008
0.2376,0.2455138889069076,0.25079773103583497,0.24988189027475977
0.12598000143517255,0.12511702781178446,0.12478872717434268,0.1250025915644807
0.12024408,0.12584183759999998,0.124747552628,0.12490940570024
0.030993367155334982,0.031272045132049175,0.0312154968870962,0.03124148473528433
0.122813231370061,0.12599685649192105,0.12536812906600392,0.12507304146133955
0.24979195377683977,0.24855896735903488,0.24901912837597978,0.24874012371552662
0.030427767743030326,0.031456998074258696,0.031248548936480994,0.031224692357898595
0.1271810197437679,0.1250010791551724,0.12497847697156382,0.12507342757269155
0.11037491562904887,0.10979656500095404,0.10944481002501376,0.10940069643689611
0.12092370317944226,0.12389705373551353,0.12399593316070365,0.12428902358311637
0.49861754126925123,0.49683138856406206,0.4981145203591451,0.49763366567185374
0.21199938337992916,0.22017452979090477,0.2186487294028188,0.21874172036301015
0.2554234,0.24996920880000006,0.24956100868,0.24995660079456003
0.02939502137706078,0.03128137249852327,0.031242724591081884,0.03129610103424296
0.02766271103420305,0.027763635453795146,0.027413861353380784,0.027348304349906455
0.03093963179575575,0.031123602661868095,0.031246775260316068,0.03125579344261095
0.2193216365160001,0.21954943510286593,0.2187443845883219,0.21870448298625497
0.10661590534505604,0.10630398327275588,0.10540974705174956,0.10547372913865702
0.24961092000000001,0.24809086400000002,0.25029956550047944,0.2499495609873963
0.031133729935545296,0.031307670737168725,0.03125101535835161,0.03126208874596052
0.030434937606218515,0.031196820961895192,0.03127635263718292,0.03124217886821821
0.062252550874380204,0.06240925345701222,0.06263857122429496,0.062503167569229
0.12498366739200004,0.12489825309599997,0.12518256336441955,0.12492850834303784
0.25551,0.252495576,0.251030674016,0.25005078769663996
0.06335380015858313,0.06251122593348887,0.06257407494460149,0.0625087218298532
0.12870272083199996,0.12363319964000001,0.1251209019505328,0.12506499976733382
0.1259994735147265,0.12539288711603477,0.12479312155628217,0.12497452480480932
0.05519402812711462,0.05488430850105654,0.054758865194734954,0.05470656976332349
0.12473811999999998,0.12668578587571377,0.12523768779962494,0.12473467909356795
0.12363717061015225,0.12357405939854876,0.12380124194091537,0.12372809546599536
0.4461428334745299,0.4379008527035782,0.4380567064062754,0.43773860797053127
0.4935521863686411,0.5002491945205896,0.4976925715158179,0.4974596622253732
0.03100050648600675,0.031142910809956525,0.03122206272726013,0.031247600202195885
0.030633374066586956,0.031560630372197924,0.03125476041195862,0.0312162215145876
0.12210005487999999,0.12478181802416001,0.12459429847611114,0.12483259001325082
0.12729514207633397,0.12430704918362467,0.1241059835883808,0.12431384362309637
0.8751940651358608,0.8745079580635114,0.8749069841879804,0.8750058709552407
0.9889292751457119,0.990294922076141,0.9899521261352835,0.9900065426702147
0.49262048535907077,0.49138039015524315,0.49404345221715995,0.4949622658028372
0.12668000854426203,0.12463605347776067,0.12480376667122059,0.12501581812468038
0.25016934448308487,0.24821094948070502,0.24827435689741942,0.24869118784503408
0.7658809701530049,0.76564991516849,0.765594415537403,0.7655866091295928
0.11992159999999999,0.12482496879999999,0.124481961244,0.12508951335600002
0.9831844044918283,0.9853725251671142,0.9848490679292973,0.98505997705046
0.24763974643653225,0.24515422275083731,0.24625965861734112,0.24618668520564416
0.062157106979389795,0.06227919701385491,0.06246935981487982,0.06249199988312805
0.12376738393213242,0.12415793775101806,0.12454606764627853,0.12431621730695236
0.20710018867826951,0.21125244015336062,0.21138920508712403,0.21099213801976946
0.5129725027941632,0.5017985871497195,0.4973219413292344,0.4972183564843884
0.02979197871218083,0.031043670933232546,0.031136184840145548,0.031273085871286695
0.05393977237462115,0.05460507550308836,0.054703467189964834,0.05470831996624828
0.13028652235623986,0.126212625795218,0.12485459332145496,0.1249488469279853
0.434318868756076,0.4368122599780113,0.43775072379239366,0.4373796629290788
0.49246826467161614,0.4963429333366979,0.49826512508915394,0.49770597949209866
0.12544013070691373,0.1255863708116334,0.1247756816913015,0.12493847707659271
0.13098468,0.12468881440000001,0.12525432611999998,0.12512967775380002
0.24715943234399998,0.24814030300400003,0.24941596465886784,0.24873241228392245
0.494,0.49973999999999996,0.4990511361662612,0.4996291383210497
0.48221231271477577,0.4984470075490232,0.4974802720586134,0.497493690308284
0.0615214472998193,0.06227188418199337,0.06216321388665929,0.06222142823804464
0.250494,0.2502187488,0.25042799134,0.25000859971296
0.4971290642741357,0.49872477484676364,0.4982403240277525,0.4978315858594633
0.25826468,0.248760832,0.248383121312,0.24968160098856
0.030958716320063615,0.031473427622549795,0.03146148381073838,0.03129674851999674
0.12575112,0.12355224480000002,0.125135991992,0.12503671589928
0.12831599999999999,0.125986904,0.125241435016,0.12482052302608
0.4847872098707878,0.4992163209456925,0.49866495963877117,0.4999938870034512
0.06144944928394798,0.06219662655462478,0.06216669312139741,0.06220077210889444
0.9894878343526016,0.9898370584170442,0.9900377059520347,0.9899838609120474
0.9951977683987251,0.99494466036312,0.9949319191467987,0.9949698834734637
0.2522916,0.25053023680000003,0.24901285224,0.24992430172360003
0.10986719733157237,0.10891343623173799,0.10928805293721058,0.10929850190400812
0.125517118496,0.12474260705984001,0.12449795442602976,0.12504057373801056
0.06471314311616018,0.06209581243029919,0.062311848591592396,0.06250516568657834
0.24039048000000002,0.24968979360000002,0.25096992876,0.2499521868592
0.03185656256451861,0.031346724215578554,0.031184367921338853,0.03124837656314675
0.06479927954262851,0.06181264781643485,0.06218562034847372,0.06196198819675146
0.06258960291355561,0.06299877696041262,0.06201549320684649,0.06218277913249879
0.06009751896,0.061816225430399996,0.062361162076019765,0.06252994697414928
0.24996812688000003,0.25097594593377603,0.2494607798437401,0.24899951108068036
0.4844602956987313,0.49713976659684167,0.4954086888243501,0.4947283006190012
0.030947639541726777,0.03141495386620067,0.03122674676272196,0.0312666628368142
0.21537460748227263,0.21687270982725537,0.21664715159928816,0.21666880843149072
0.8702332238033267,0.870954406544532,0.870551512993605,0.870637636896401
0.42432875858386,0.435859912733803,0.43402650664439857,0.4351256536331443
0.063307046987568,0.06267905226418782,0.06213004547334368,0.062433198907724544
0.21673656007189293,0.2188572010356425,0.21903745737467972,0.21871149054493694
0.12579647647200004,0.12550152199478395,0.1243307533023004,0.12492549335310564
0.12499637472,0.12390252985433599,0.12473361902709866,0.12489482661253434
0.25667264000000006,0.248232444,0.25024900956,0.2500333995474
0.2449248,0.2520832028,0.250401536784,0.2498768138966
0.062406204643297325,0.0623972202290944,0.06241211856451296,0.06249680071512583
0.12414758227142024,0.12431927477696539,0.12444243213707806,0.12439396891148498
0.9903854335521414,0.9903995232646529,0.990046517325493,0.990209387864751
0.05878704141922706,0.05808145815202122,0.058659152795175244,0.058569188751346625
0.25409664,0.2487575376,0.25022186816,0.24986830464360005
0.06231034955691426,0.06117770511509802,0.06181243292718464,0.0618284891984363
0.02692300781355827,0.02721499527909979,0.027317448168018767,0.02734765009873695
0.11658216000000002,0.12416634,0.12536989011199998,0.1250994095076
0.06292772935608591,0.06274215442482174,0.0626018445019629,0.06249135621488706
0.24856352,0.24903642720000002,0.248919106208,0.24976305602016
0.05487851699862213,0.055116063860164814,0.05476689146628215,0.05473368399944968
0.06378257716490242,0.06265943539897241,0.062498702815294176,0.06257788103941835
0.12397342204800003,0.12546076155356803,0.12539848735101597,0.12505914371389062
0.24930024000000003,0.2500987556,0.250473153504,0.25018240657019997
0.24979808000000006,0.24870000000000006,0.24909449136,0.2496886969408
0.12624847942077885,0.12630522318309617,0.1255046271238206,0.12505191285005432
0.994,0.99483912751688,0.994827749081432,0.9949423677650958
0.12997138944,0.12604104677118402,0.12483957592490948,0.1249254538497185
0.48555208,0.4934800735999999,0.49735945917999996,0.4978661727190799
0.2461592261219034,0.2483070971025408,0.2481961144128748,0.24754047220393194
0.061833540352064106,0.06236506903704554,0.06252547824786285,0.06250051289585162
0.03131256040523942,0.03115462859024618,0.03123903149598492,0.031246090756547728
