5K,50K,500K,5M
0.2454144,0.25177262087927554,0.250229646846238,0.24868793046674578
0.24699604000000003,0.2508682121073404,0.24902432546288764,0.25033632258527155
0.12539707287137822,0.1253548904105792,0.12502796161117896,0.1247712800573888
0.4964513286526047,0.4941945759121683,0.49571753379059874,0.4955853548801588
0.49920798138030337,0.5017890518362167,0.49471567029842517,0.4974174825978549
0.010092616937191441,0.010155663787179603,0.010188533293553391,0.010253943323793467
0.1252304499150369,0.12354225348219963,0.12374823681241702,0.12361298767590709
0.06352165933926399,0.06299804688339425,0.062422680082355596,0.06237623456368367
0.24892579574760576,0.24937347619107791,0.25015797448023586,0.25015607712984084
0.06253050039808,0.06247710109369977,0.06269443239529567,0.06218667209307479
0.2509632197932974,0.24993509201450215,0.24879551787755966,0.24837270114387872
0.24848415010873698,0.2501791745903663,0.24849913379465485,0.24932882439738496
0.49319999999999997,0.49621149026389527,0.4989642214100356,0.5000736495342658
0.1235038882490956,0.12399710187985996,0.12465780656695839,0.12456376625704416
0.24551296000000003,0.25038873708177584,0.25067724145095344,0.25067625945964084
0.1300981985692461,0.12667513584806142,0.12498692173608536,0.12489078058401451
0.25137714021484936,0.25022508200147797,0.24869336722797333,0.24939525965965298
0.06195954719650497,0.06258821840117545,0.06258841666728476,0.06248292887240411
0.12444469447518276,0.12417810877184945,0.12471760802150383,0.12494517546544831
0.015519239275466095,0.015729245429474917,0.015583045977723076,0.015649701374623577
0.25086600000000003,0.25110270497479875,0.2502101568535827,0.250125490575888
0.4256110691893276,0.43123747473705004,0.43396034081505835,0.4343602076642248
0.43482673569651653,0.43396665767770753,0.43172908397110576,0.43155439950480634
0.4933668220567609,0.4962523905306776,0.4957784978760909,0.49569404462345396
0.030952279866804794,0.030603997184142563,0.03122663760595814,0.031090626245206622
0.4908,0.4976298955029457,0.5007647723413629,0.5012454264471234
0.06061255153902007,0.06211470103838108,0.06216452860732713,0.06265073903964606
0.5100962706644196,0.4972790489238375,0.4963614739277005,0.4956519665615393
0.4927854204215389,0.5005365494907611,0.5005579935085545,0.49990610784691447
0.1225305744608265,0.12434671170430275,0.12531560381811238,0.12472381067338152
0.1260893932164489,0.12464142373579591,0.1248556378225138,0.12391338246704456
0.1281289476226432,0.1245982853335013,0.12449969897671817,0.12446959480765242
0.251894,0.2507335059151899,0.2501907838036155,0.24922872350828223
0.25159379012182126,0.24876832812109848,0.24868844331254852,0.24853292243527533
0.26162696,0.2515672322755376,0.24864996344486578,0.24954059888313265
0.1281515471999999,0.12460683324535707,0.12509794622386244,0.12487480885596434
0.12273462109436321,0.12425797884427506,0.12412286982792364,0.1243645275926427
0.25039980000000006,0.25071946629121344,0.2508662219332824,0.2506070677452821
0.1174892820733632,0.12404631493615681,0.12427204313400181,0.12430643589368837
