5K,50K,500K,5M
0.6519105152280548,0.6602920747257435,0.6599423579069277,0.65334647410141
0.09171943870550531,0.08869535894554446,0.08756084510546679,0.08909633501741285
0.3592846918906354,0.3572199951588405,0.35299401558049465,0.3527720830604006
0.009726885238284093,0.010092788016079756,0.010152321032448437,0.010426215681679594
0.17852884487736415,0.16800123048630453,0.16711615955566647,0.16348324678797205
0.04213345698540142,0.04191102155596288,0.0420284188117635,0.04181707576523836
0.030937852152138602,0.030867925106697534,0.031167083991976825,0.03121300386482487
0.06755366567936835,0.06417346882785319,0.065550512586849,0.06485040388408522
0.07339934381329624,0.07520651884535823,0.07558451448186689,0.0748352136029667
0.20725402339768634,0.2098688233763208,0.2032870475444586,0.20504487304695374
0.06075599075362409,0.06034600897643519,0.061359567995568534,0.06181851207019903
0.019910070468002177,0.019920232274174107,0.019930503743683634,0.019843118555275353
0.037782267934831644,0.036394826539311476,0.035804817725041176,0.03582370451792797
0.34569054464842947,0.35509421617602427,0.3517034402253617,0.3530979600195668
0.019911513995170348,0.02060709759015777,0.02030685707498313,0.02023303174771246
0.12906237218023678,0.13298583904803457,0.12946464401064514,0.13093262997728244
0.2487710387634016,0.24297766091935283,0.24577315101011796,0.24435845984153182
0.12444851819481123,0.11673232587979468,0.11347371117925786,0.11281567008814787
0.17478690373201405,0.16702093048638317,0.169495149733453,0.16795045790330532
0.021152867739608814,0.02053166227359078,0.02067392838038337,0.020724231061712197
0.0205803283406522,0.021312658160903043,0.02053572328089793,0.020552650853306303
0.018240693873138057,0.02034474528898297,0.019653961245628928,0.01960109254888332
0.28837752422705754,0.28921604059789385,0.28801772781472385,0.2883067714137811
0.011566541082722889,0.012146192620687113,0.012164609022628036,0.011855272482796858
0.019986554118694606,0.02257267461690438,0.02194972549472574,0.021857668229874054
0.03534277027152906,0.03555313801008799,0.035902918653670506,0.036183822317022496
0.14326925199408752,0.1435987795331493,0.14364990158687083,0.14022857869316502
0.13074993795103504,0.13388880309547335,0.13077224109281488,0.13246148073423375
0.17848818703951483,0.18174978473832532,0.1778338720976301,0.17847016079563305
0.02628830244894045,0.027791208692352493,0.027458489360472557,0.02794543283280096
0.035463748681776305,0.03680274064409056,0.034596816033568706,0.03430407959605444
0.02164306692425796,0.021365176606814643,0.02065680603447097,0.020156297037860524
0.018747892005401934,0.018368035102342688,0.018155609645384124,0.018012231868394016
0.09918061825198926,0.09701382131884531,0.09813500492301522,0.09850970330437685
0.6388524438053648,0.6390739886540705,0.641704770016344,0.6409673619706631
0.03984972856537221,0.034878212540811165,0.0339854951897036,0.03352548386650889
0.03221114452627327,0.034946750832830234,0.03486204401234316,0.034796135945354766
0.01415252825431738,0.014599839223683029,0.015051662104697716,0.01542880952240776
0.016999887404535202,0.01578272299536154,0.01561682531458266,0.015732440085420123
0.010746133525563438,0.011145753025002982,0.010747341352666789,0.010527814672243941
0.5587173268076615,0.5711064580595178,0.5719480502799595,0.5772449005935021
0.2672137427395835,0.2643294885925439,0.2700411575755521,0.2688954902715664
0.045873036626382854,0.04803574831433878,0.04780602019235996,0.047999912112690925
0.023392991273159282,0.02625797549693063,0.025905485458887514,0.025874034047449715
0.0680372243791912,0.06357887594229905,0.06352606192189789,0.06331620729565601
0.04321093416553921,0.04574858131325676,0.04470747124927512,0.045029823628443086
0.04875117083113931,0.04851583666409923,0.046961436011715506,0.04748383004981764
0.028748650856355158,0.026254841616831188,0.025305827001003207,0.025276052685722406
0.022805081555325825,0.024444881309210367,0.023997699265688604,0.02400369737140601
0.01984302825837174,0.019362723622120392,0.01928287691477529,0.019293286429320527
0.038744014047653264,0.0372918201310187,0.034869073225389534,0.03450552790722615
0.013513924532259339,0.013301344173791632,0.013062719903356241,0.012803474752187039
0.012432159617524889,0.013789512168436362,0.013846117470329617,0.013941533437652217
0.09119477660411819,0.0909912736089352,0.09048739925252121,0.08978045477940184
0.040837826734913166,0.04420020806870169,0.04421815439742115,0.044056629861262596
0.012952464488143247,0.011877292036573013,0.011651455049962175,0.011418740191796358
0.050508338159078,0.05364371657137169,0.053320791011275015,0.05256567218446557
0.031637025224693006,0.03063635904219554,0.03176302426247087,0.031825985601108955
0.02213241730864489,0.02121197040860986,0.020508402111460534,0.019973007425414045
0.03280094402812652,0.031030261038989582,0.030746601099885355,0.03052662800719662
0.02988035340935754,0.03076681606556079,0.030321556165374807,0.02993797182825505
0.041012984044994275,0.04112625124305745,0.04049477441437906,0.0400547045356361
0.022833788851686927,0.023344360659601115,0.02310725381864966,0.02297728678662897
0.09851950114754385,0.1020821028791757,0.09897283661066625,0.09627121859105858
0.011161711707780743,0.011747485548453434,0.012584996201570475,0.012428543251771281
0.01227012692409296,0.012620940781991077,0.012586303289531555,0.01234786281912887
