5K,50K,500K,5M
0.2454144,0.25038315846406334,0.24960528646686556,0.24992071716948255
0.24699604000000003,0.25134929440000003,0.24941256151882815,0.24993072678856762
0.12539707287137822,0.1255893804798976,0.12523588706556912,0.12503078354520886
0.4964513286526047,0.4943077054904991,0.49564810415329746,0.4951637472989088
0.49920798138030337,0.5012442372071456,0.498432211645724,0.4975104377485538
0.010092616937191441,0.0101258267206036,0.010243607921521602,0.010238639670331917
0.1252304499150369,0.1233467035634379,0.12380406870706413,0.12357593332769387
0.06352165933926399,0.06302144761258831,0.06253853514708385,0.06257039385674373
0.24892579574760576,0.24941208240580964,0.24994923195147944,0.25002409847428747
0.06253050039808,0.06250554602299768,0.06264541928799992,0.06248205168692464
0.2509632197932974,0.2502668162776525,0.24898854334760925,0.248695399564266
0.24848415010873698,0.2500239044304373,0.24871180009105445,0.2486806059853839
0.49319999999999997,0.49650000000000005,0.4990187996779653,0.49997646723172573
0.1235038882490956,0.1237193119196443,0.12432593094791121,0.12434380272547954
0.24551296000000003,0.2508903952,0.2503518912214442,0.2500863397914627
0.1300981985692461,0.12628058791909352,0.12497828126132678,0.12497626040326795
0.25137714021484936,0.25060421960429496,0.2490488039991478,0.2487977835070414
0.06195954719650497,0.06255164961484318,0.06262897134531158,0.06254703524798322
0.12444469447518276,0.12432726825813029,0.12479956054193923,0.12496937171487886
0.015519239275466095,0.015708495037527453,0.015615857007883732,0.015628607342417687
0.25086600000000003,0.2518414255999999,0.25068903383703595,0.2502702066465664
0.4256110691893276,0.4310628651253705,0.4336227952188521,0.4332443599523196
0.43482673569651653,0.4337011756686799,0.43297222388399753,0.43321957834126895
0.4933668220567609,0.49657992314235105,0.49512716142870733,0.49488024084717314
0.030952279866804794,0.0306407932052464,0.031019662850303213,0.031112158492972154
0.4908,0.4974080490755914,0.5005015621313407,0.5001197930416056
0.06061255153902007,0.06192858784080665,0.06209666310849849,0.0624517060441028
0.5100962706644196,0.4978984379090979,0.49546719362416974,0.49507804205780154
0.4927854204215389,0.5004479132982642,0.5005013439380638,0.5000435000685146
0.1225305744608265,0.1244637118425943,0.12495831036386287,0.12499276189462519
0.1260893932164489,0.12446800769509507,0.1243350029631305,0.12437983457781819
0.1281289476226432,0.12465821204100493,0.12466277887466899,0.1243559889374965
0.251894,0.2502400092,0.2498017515263395,0.24984348073259488
0.25159379012182126,0.24879049227445063,0.24902813142631816,0.24877007804170628
0.26162696,0.251440774,0.24982635590790037,0.24991225513013318
0.1281515471999999,0.12485915300966402,0.1248797182481058,0.12490274697477997
0.12273462109436321,0.12425722349976727,0.12428660119614623,0.12438075473706116
