5K,50K,500K,5M
0.01577410634058452,0.0019306578578116493,8.070382691276239E-4,0.0012102468403917222
0.02776248343600802,0.002181110682407097,0.0026476963216638693,5.262143301079151E-4
0.07886810520417789,0.004715745218060572,0.0011512291597637757,0.0039093680080347065
0.05495536551727178,0.005403187372982139,0.00581899447540508,0.0013455233845857339
0.0012143208669799647,0.02243061858984351,0.007339695992938833,0.006661637144050152
0.01799392383805206,0.01494709631783513,0.029562731718554548,3.2743772731640413E-4
0.06399534436011022,0.008961011761779356,8.924087959558778E-4,0.00913850516520947
0.005218186484805847,0.005832611863947255,0.0033256003465008234,0.002549165642144201
0.0363850246397113,0.00316134509228463,0.006670715899240746,0.0022937289824409156
0.025316320611157003,0.02178286610240625,0.006884713478252068,0.009186016823560012
0.011667893641774358,0.01790595974736313,0.013081178442356246,0.0052459762454387495
0.011166076651527525,0.014509342174815696,0.03372965710290242,0.005580111417657938
0.04933689799631221,0.024646641142871687,0.0034742427285898666,0.004739547816428635
0.010875891542673759,0.008611256191520703,0.006938541051830968,0.004769859888197552
0.004162472661488904,0.008681346970709465,8.019126818060188E-4,0.0013654842414736147
0.018963648986221073,0.0013774022072769935,0.0011426641145412012,0.0013816469724101308
0.04611715601780175,0.05550726222983382,0.012665748778830088,0.002609685829646718
0.0895675916591029,0.005245339917771928,0.0015658495188538184,0.012333619568035534
0.002899676595311311,0.0016083371948493303,0.008317432545868673,1.0213467580027315E-5
0.03241122901622638,0.012255423341336023,0.009470464640808807,0.006855687536861106
0.026332069785053612,0.010021386500863623,0.004301581082083046,5.781448545285439E-4
0.020295494446049257,0.0014055791251267775,3.368809205737555E-4,0.019345733877162923
0.059429020681487206,0.008766740661489088,0.0030272927561004626,0.021128907762132512
0.012824291621973736,0.006506005754710183,0.001509810436102389,6.772355090688338E-4
0.011277168431400465,0.0017643648715848915,0.0015111331694922345,0.003174396183856116
0.07875169099311471,0.05523438973887279,0.006219706398352431,0.012197909600931086
0.012831976446335366,9.348562492454553E-4,9.820048744215476E-4,0.0012461238308609066
0.013004709565265313,0.009937288914486298,0.008532568568427578,0.002863842595284942
0.07528240835680548,0.004157060133854979,0.003867730481626804,0.0014792570653736595
0.0019212690054977483,9.993145591562559E-4,9.325205199612383E-5,8.663332561902193E-5
0.21865797262031342,0.012623629704118572,0.0023103788244770835,0.009588222988224157
0.17438370337150627,0.01530188033162416,0.005231366883534275,4.813704951130685E-4
0.03415639822955428,0.012479670716050112,0.0033583225346846507,0.0013018134397056573
0.03403552023253429,4.138358584673739E-4,2.665998269657655E-4,0.005025490526074696
0.02588985243074982,0.011213128011523263,0.007448748390800269,0.0012172699670325504
0.015903007113489995,0.0011113112428773747,0.0014433190216447105,0.0010074594217679262
0.08512451997708553,0.0013101675198191284,0.0024957573650402454,0.0020436083659573284
0.16965955167169008,0.011719634659740527,0.004741246322650748,0.0017922667060230144
0.020723950416199444,0.010878094677852822,0.0010158843722656396,0.00299799520899028
0.09493924623579,0.06532005662673929,0.02057301029195827,0.0050880588521440276
0.05988162279286594,0.01351114245664517,0.014472252693838413,0.005785965650773958
0.024852648703382114,0.014443685210469204,5.858957942228459E-4,0.0049590263634127505
0.03817004959876463,0.00517870020571778,0.020019406303066627,0.0020218918016087785
0.003744363289033034,0.0035652429104240844,0.002060365654637584,0.0032297623608718794
0.04593888159385547,0.004096934085588316,0.0038697158354365486,0.0012804432832363194
0.005722728128825907,0.0014125822392713802,0.004139117316963888,0.0058408477352795245
0.07576434199099463,0.011781552229054977,0.002731173173446843,0.013377991719439267
0.020299113171797913,0.006305208541581158,1.1055789879797145E-4,9.015261505482491E-4
