5K,50K,500K,5M
0.0,0.0020048710633790833,0.001455514648740289,8.246918731763617E-4
0.0,6.230654115948489E-4,0.0010109622751553926,0.0014483962419382002
0.0,0.0015018128720462856,3.504652651225544E-5,7.619561759698394E-4
0.0,8.902062051856112E-4,3.451175681817361E-4,0.007700109842702547
0.0,1.1306880989489005E-4,0.0014256299977780465,0.0020329528115673864
0.0,0.0017241739650612068,0.001782965466337906,0.00318226615335918
0.0,0.0015713270345049254,8.056918194419459E-4,0.002123119620959897
0.0,4.631695093658299E-4,0.0018520985508521093,0.0024008847905480244
0.0,9.091248486244562E-4,0.0013323265042396492,5.192116460464322E-4
0.0,3.546690923382967E-4,0.0035692412528629527,0.006286553784200445
0.0,0.002504413708022483,0.002360078605443301,4.3870518660430125E-4
0.0,2.430712011463339E-4,0.0011653930193662391,0.0023647538221863514
0.0,1.284705395037407E-4,0.0014495634932675402,9.522705514888343E-4
0.0,1.1934283623689192E-4,0.0014412651685477452,0.0010923889043990545
0.0,0.004083566244009409,0.0037740058571257657,0.0039180290419911085
0.0,0.003024456521378303,1.2923180135706008E-4,0.001099085180140644
0.0,0.0013677505690873842,7.204995287963398E-4,7.695620321962193E-4
0.0,0.0023947878976933743,5.4782011705520225E-5,1.9447813870443717E-4
0.0,8.620322953820543E-4,1.9852168131580716E-4,0.0025317108826631266
0.0,5.866872234190763E-7,2.881155193392267E-5,0.0031199494364236593
0.0,8.580262673815651E-4,0.001182167353486308,0.0014818685972783465
0.0,5.270814375919079E-4,7.911472693784871E-4,6.820266192053327E-4
0.0,0.0016707491820159527,1.5327131702212366E-4,5.677145281846489E-4
0.0,0.0016942184609925344,6.55522607551772E-5,5.754105833117424E-4
0.0,4.7557304418429123E-4,0.001296823441395726,2.0922407354056878E-4
0.0,0.004111988418245735,0.0054785900852688365,0.002346215562852279
0.0,0.0024723093196726475,7.889313711141603E-4,0.0028871261944351813
0.0,4.772880515780418E-4,0.0052466963997185225,0.001197459167448133
0.0,5.587526376423852E-4,5.374949485327856E-6,4.449145261739894E-4
0.0,4.618138633251705E-4,0.0013144425296367195,0.0020257293441531777
0.0,0.004818685885566991,0.00152747612617894,0.0011228141937197438
0.0,0.0030606327620495543,0.003344121289845826,1.4993715119607207E-4
0.0,0.003187314104764221,0.002778743032923553,7.156172504390385E-4
