5K,50K,500K,5M
0.005069016126105437,0.006185000006201498,0.0020074319363879087,0.007320145327450709
0.02514336975945792,0.0030665042132214083,0.003931022753627077,0.014468775778840464
0.003062025472563622,0.0037151611747749547,0.001351444189990269,0.004435417080597399
0.0026605597918748234,0.0014732679578561053,3.8200711804044847E-4,0.015697927940390786
0.02855046587109526,0.025578622429584152,0.010291646484011622,7.059472678198257E-4
0.004087653007466965,2.1360937143538196E-4,0.01058326576973501,0.007174004976885168
0.01274852212468043,0.009134525207359776,0.006873051962081684,0.011174343001023372
0.005341363848583641,0.014796033468587735,0.0036594583466824813,0.003554963263160602
4.462712832685331E-4,0.013504782041696606,0.004590288862595382,0.0010655525772257572
0.0023320597818676874,0.01793791430885015,0.003578000295206383,0.002728832527815229
2.684863286966236E-4,0.003418922523532541,0.002971182423785108,0.005931986953928884
0.004670224520096997,0.0018987877226436327,0.009750791187459525,0.0017684358514792348
0.00416223023447984,0.006331622176865411,1.3461467158735216E-4,0.001755839051313604
0.0011913187251814713,2.93896650029629E-4,4.0574832750458117E-4,0.0043694555891134286
0.005396967900532094,0.02394468059913778,0.006399073581721086,0.034861105164130914
0.011619714779322823,0.01837536340108654,0.004066920682869259,0.007805273965696903
0.002026754727962316,0.0011344595159063769,0.00545260413449931,0.0010790121441839552
0.004601782227800702,0.008264197871866375,0.012342248176010767,0.001781345356036828
0.010411751661659897,0.010515580920823237,0.00960454736023419,0.005710127625160113
0.0020324654024772223,0.03025239212205331,0.007525002770637767,0.005901861041864709
0.009898678555223358,0.00426161746418265,0.004827349032528004,0.007172083156292898
0.0019827832512200492,7.729103952617174E-4,0.0035631827107639818,0.020183464978624572
0.004167415328476727,0.002524382795530347,4.4092591953856524E-4,0.0034983888511252925
0.009925155089865736,0.009104285192437563,8.38698318688908E-4,0.015760382346263056
0.009542861108512664,0.002101104013857945,0.004251885805508129,0.00549461046669556
0.020850816198895807,0.017510932361256906,0.016910980327597913,0.00528386236024579
0.00999993194191196,0.012192044450178114,0.016064249278696447,0.0156214411115965
0.02361774465572313,0.013662687673015554,0.002748087991759808,0.0036350266504891885
0.007802084022574416,0.008806063441232352,0.005989925720870883,0.004865326753945444
0.01688350587242849,0.008333177807944436,0.01639914770905049,0.011678271712768277
0.008797873071949533,0.047606358885508446,0.0072640870082786154,0.01323550030015487
0.005168402714183806,0.03238508061250511,0.005080262217200778,0.008227025122570081
0.015122403932318057,0.016701956224643325,0.007407242154591502,0.00998992248565583
0.0021377891330867753,0.014928227232056264,0.006933481759890398,0.012409001843781816
4.855116904800547E-5,0.004787578079310754,0.001425007316464979,1.3031343949094354E-4
0.007542060083304349,0.013724460108360963,0.013656785943780721,0.004572922353159882
0.00671781578208986,6.544938857001816E-4,0.020467868938773878,0.0056056434411635185
0.0015982625896670166,0.009890487560019168,0.004985036932338371,0.0012185407020299409
0.023883556698756074,0.03604026472892381,0.004800726010524769,0.022431176620385317
0.0011347421828668512,0.010028734735335972,0.010931873424552312,0.04104847423946972
0.0027221301585582656,2.736387891940145E-4,0.0042257909483403655,0.0022195209552545235
0.0104419321208296,1.5664761940455295E-4,0.01615528706933666,0.0073786834733954604
0.01921688906213865,0.01557054858336875,0.013816625304127474,0.009144885442303045
0.00940948643077329,0.006740088385765939,0.022719549087904727,0.024015981084850653
0.01243693086533263,0.0037041881025514,0.010099667065856533,0.011519593454004164
0.00317697050114216,9.913655549166716E-4,0.005792392949350174,0.003288658745015558
0.013606569374876325,0.0077750445311479425,0.005559648690258635,0.0010885685378424462
0.013830847519314718,0.026539773504075718,0.008471929397918335,0.006525730689806977
0.011619620591270571,0.008136093422016655,0.018797965115780992,0.0026108669033495712
0.0014656327355530097,0.0047613220622951145,0.004272643618585426,0.007363711070750812
0.005151675281956284,0.007903885546468927,0.0014351929344337975,0.008764915876554365
0.005099386550553343,0.0036360269382132455,0.01235909199298057,0.015482978416538772
0.00398782394685878,0.007837535834701204,0.0010583193144630967,0.005512002310761697
0.009884954430478609,0.015982257827730894,0.006849684324011697,0.0016874930946743298
0.0032406627868128064,0.0018912121706824744,0.007459677147565173,0.0031208278453684827
0.01567916139703715,0.006510195436381498,0.013842318820534858,0.013545313271616701
0.01107368483323472,0.0119615130606018,0.005802525448214138,0.011742272938774433
0.003910499999711326,0.011094167911412203,0.0063646635117774195,0.010574813732245773
0.009511342507873909,0.006512164921123038,0.023696874653022556,0.00605007408040132
0.0011607477337021044,0.0068177364374049166,0.005025318914930709,0.003002989000873199
0.009616052306612404,0.005864993710183895,0.008715741831520315,0.007795316838670182
0.014606049910688222,1.3554126096693522E-4,0.005766154336255645,0.0014597977026230618
0.008458581087131193,0.0035047081563717095,0.012429358984571393,0.009068780665568592
0.004706083622335692,0.010824426321127376,0.021279703902008826,0.008407779013989692
0.004566273037738861,0.0013009407957556957,0.007475562540974971,0.0060113820212870815
0.004567805775439107,0.006382338419019812,0.009040385344066803,0.0037428324299625445
0.005849730473826675,0.0025946025299719705,0.0217116879970473,0.006579602064494301
0.008604862488203227,0.0025884293295511964,0.013061601959005081,0.016408716165839988
5.918581361602229E-4,0.006229490907120034,0.0014199417220633565,0.002869536187366132
0.02521933614644345,0.006863796936804182,5.02500418380306E-4,0.01796319932383014
0.00754660726506433,0.05009120536193905,0.007393329765746909,0.006361990820185852
0.0015224399604702047,0.02692578906695417,0.028616878201217565,0.0047507326962573935
0.004779492704898201,0.015323971239253414,0.004591865292872184,0.008015640068893989
0.0010629547552754334,0.008482233627759947,9.2290048969742E-4,0.0031399544571477696
0.012377853934219987,0.009837264429569595,0.013538130026127249,0.007908055793658036
0.010615011581956144,0.013790491009332063,2.205341228063159E-5,0.019907312598675148
0.006315299080156927,0.008037005767693804,0.00121112108789275,0.01736832963143035
0.004670224520096997,0.0018987877226436327,0.009750791187459525,0.0017684358514792348
0.025111745027264064,0.007539528890763217,0.013445981094175937,0.0019122810219907198
0.01878537004702535,0.00482507611375024,0.008170442163433869,0.006508273998962893
0.007673302120006983,0.0051386474492098565,0.018267514297976295,0.0040627910259650405
0.015315201048910732,0.002855601436945205,0.011216004489057341,0.018375256339321803
0.003846063905741174,0.023268947454300675,0.007907769560138606,1.6625052093893706E-4
0.0057142027914060265,0.02205867845310987,0.02252300613548848,0.012722600607546297
0.007597411930462349,0.00373912873014472,0.010261088251854454,0.001835112431729406
0.0040135126452112025,0.003968649066257506,0.003093178554522275,6.09474547542081E-4
0.010379461591639065,0.004008623980763195,0.0082064771825564,0.002364180894260543
0.016368057755522716,0.0011051231592338387,0.008007207406212375,0.014587412354544914
0.0018612668770127685,0.003069192389688605,0.004665461387723546,0.006957023613502135
0.00621574156598371,0.005751284739979744,0.001846669942070988,0.002698636101984021
0.003373518106964643,0.023860124159041037,0.001515522342730853,0.0025319919280399616
0.007782344161972121,0.01518671205534198,0.006616406041514666,0.008142169247566108
0.01072568478768645,0.004189656925333896,0.004637270158651905,0.018079577409280276
0.0019263896058133306,0.014648509391339272,0.0038862860637178896,0.003878627819476729
0.015639651168833913,0.004845810116355359,0.007778224446147087,0.011802300467527876
0.016841785406768867,0.0022390419951523353,0.011961773716685926,0.011416279655725618
0.008724852755476728,0.03088783229716518,4.573738028509576E-4,0.005502695980943216
0.02865407175518904,0.02032048949461975,0.006737163823597957,0.004638340820475667
0.012309877476318655,0.0018132023885297844,0.005933668980377246,0.01097225668206311
0.017604760127600788,0.005878074702336418,0.002156974176863809,0.00727983450485387
0.011787576993376339,0.00574967732095578,0.001752191901393587,0.00979363032654645
0.0023553302777127153,0.01814541639138271,0.011009886811428999,0.004046585502673596
0.005514756986097463,0.006198393534094558,0.00346611152651242,0.004357866594020129
0.006824828794737585,0.00955088677002435,0.016181964875499524,0.018018185623194856
0.008364966195064385,0.015113797954722452,0.01588660629684777,0.025835499511015856
0.008568168445385266,0.002631605522585338,0.002018103666790609,0.006751690131658199
0.017787955402502293,0.03362854491333678,0.003424584923097671,0.005866961300176131
0.013336606309825952,0.007012579694186614,0.016038224731822495,2.7261005312665445E-4
0.01256485863780171,0.005802874703631855,0.009255741898854057,0.010004334764990786
0.00461240328661307,0.044005803721128604,0.014800540005484641,0.006420883096830214
0.0074765394179052225,0.0010585971617339239,0.0044511329288132746,0.002502941758552834
0.0010430629472518843,0.014916702032185798,0.02697702204657671,0.007417898250447248
0.034460912162773395,0.02637923041812891,0.01124455609226373,0.010460753058990531
0.0165360825579308,0.008549491229380556,9.033656180917027E-4,0.007132307879671458
0.01008865137243925,0.0050730441798392725,0.014007411699633241,7.114502263948572E-4
0.0012310140271576352,0.0013173625811347196,0.006249199751666893,0.0017666966210255254
0.014477633585597291,0.003005766489570507,0.0035629256713821,0.013430863508653969
0.0017494139537956824,0.0072958610464358715,0.008212514661098671,0.05016284739795714
0.00830548260191763,0.005934890155477733,0.003948873592655761,0.017708337308609857
0.003023572866695715,0.005980711551713589,0.0014664689361687654,0.002662481478931457
0.0036516479451632125,0.0013602437866511025,0.004450146739055901,0.0028646694367395597
0.014349158905664867,0.024229299047797463,0.003937202742186646,0.013642408767067637
0.005410246346663292,0.0027164157348991383,0.004101758508773116,0.013636312890697397
0.01129551929349915,9.317431216155261E-4,0.004472491145241419,0.0010334941488098922
0.017585946438613984,2.3500873701557345E-4,0.0037517033745413124,0.007787715135153299
0.00998344835667276,0.01548859699179287,0.005176108787874542,0.0030692200982702397
0.004805231079786429,0.010072747663782784,0.0014414074224103853,0.02317499424242483
0.003573653562930261,0.011181655090507621,0.0044978753973715846,0.00998480698655085
0.003937568823681512,0.007765223269809706,0.01024744350295343,0.05249965060405539
0.0015212093699387868,0.012504944439669707,0.007514538943642652,0.00904724491946472
0.0171125068860834,0.00978684581791229,0.008573866298726246,0.002673048441152652
0.01570822944893408,0.008997591638484992,4.894757059733833E-4,0.011900038760397741
0.023850803025106303,0.036829582531311904,0.038185429072488085,0.02797065818851786
0.005043977929800255,0.017005615991535498,0.00776172896017281,0.01384080279149517
0.0051218884963126635,0.011536723096379308,0.02503479476650604,0.0016474827145898478
0.00416100777625137,0.004410206740940193,0.003980341841403127,0.001111700658898639
